angle_deg,residual_abs,ecdf
10.0,0.0003026856404078,0.36949969861362264
10.0,0.0003030217042771,0.37010247136829416
10.0,0.000303202036887,0.3707052441229656
10.0,0.0003040614523349,0.37130801687763715
10.0,0.0003050674140016,0.3719107896323086
10.0,0.0003051009157014,0.37251356238698013
10.0,0.0003051150505985,0.3731163351416516
10.0,0.0003053285469599,0.37371910789632307
10.0,0.0003054604735729,0.3743218806509946
10.0,0.0003056914805683,0.37492465340566605
10.0,0.0003056921555287,0.3755274261603376
10.0,0.0003065682174862,0.37613019891500904
10.0,0.0003069677051372,0.3767329716696805
10.0,0.0003071881533127,0.377335744424352
10.0,0.0003083403148082,0.3779385171790235
10.0,0.0003085688488473,0.378541289933695
10.0,0.0003090890114616,0.3791440626883665
10.0,0.0003092142293636,0.379746835443038
10.0,0.0003093748910026,0.38034960819770947
10.0,0.0003095669918481,0.38095238095238093
10.0,0.0003103357395276,0.38155515370705245
10.0,0.0003119970722409,0.3821579264617239
10.0,0.0003148415888546,0.38276069921639544
10.0,0.0003152216323116,0.3833634719710669
10.0,0.0003173561552966,0.38396624472573837
10.0,0.000317375112133,0.3845690174804099
10.0,0.0003176942084477,0.38517179023508136
10.0,0.0003179231903872,0.3857745629897529
10.0,0.0003183688014646,0.38637733574442434
10.0,0.0003200328191793,0.38698010849909587
10.0,0.000320170199232,0.38758288125376733
10.0,0.0003215526891311,0.3881856540084388
10.0,0.000321625631667,0.3887884267631103
10.0,0.0003218985121453,0.3893911995177818
10.0,0.0003222077235536,0.3899939722724533
10.0,0.0003224725340648,0.39059674502712477
10.0,0.0003229216289645,0.39119951778179624
10.0,0.0003229311720338,0.39180229053646776
10.0,0.0003232500555584,0.3924050632911392
10.0,0.0003232670811007,0.39300783604581074
10.0,0.0003245005826918,0.3936106088004822
10.0,0.000325763693063,0.39421338155515373
10.0,0.0003270184867702,0.3948161543098252
10.0,0.0003273524108132,0.39541892706449666
10.0,0.0003278410938904,0.3960216998191682
10.0,0.0003281577019756,0.39662447257383965
10.0,0.0003292718563326,0.39722724532851117
10.0,0.0003294167949438,0.39783001808318263
10.0,0.0003296049208134,0.39843279083785416
10.0,0.0003298598105017,0.3990355635925256
10.0,0.0003299184369822,0.3996383363471971
10.0,0.0003300507807787,0.4002411091018686
10.0,0.0003302779259358,0.4008438818565401
10.0,0.0003302942170009,0.4014466546112116
10.0,0.0003306218778341,0.40204942736588306
10.0,0.0003314492437662,0.4026522001205545
10.0,0.0003321730169117,0.40325497287522605
10.0,0.0003325246047503,0.4038577456298975
10.0,0.000333537351833,0.40446051838456903
10.0,0.0003345129226638,0.4050632911392405
10.0,0.0003348782658107,0.405666063893912
10.0,0.0003361982669281,0.4062688366485835
10.0,0.0003365529744986,0.40687160940325495
10.0,0.0003373548840379,0.4074743821579265
10.0,0.000338446826859,0.40807715491259794
10.0,0.0003385531495635,0.40867992766726946
10.0,0.0003401349123477,0.4092827004219409
10.0,0.0003402362905244,0.4098854731766124
10.0,0.0003406302306066,0.4104882459312839
10.0,0.0003407026508658,0.4110910186859554
10.0,0.0003408782552966,0.4116937914406269
10.0,0.0003412072420047,0.41229656419529837
10.0,0.0003412997473946,0.4128993369499699
10.0,0.0003415398301326,0.41350210970464135
10.0,0.0003420895186837,0.4141048824593128
10.0,0.0003422048994183,0.41470765521398434
10.0,0.000342287647083,0.4153104279686558
10.0,0.0003423776578781,0.4159132007233273
10.0,0.0003439793993086,0.4165159734779988
10.0,0.0003447854809028,0.41711874623267026
10.0,0.0003453257636946,0.4177215189873418
10.0,0.0003454075892023,0.41832429174201324
10.0,0.0003457534634928,0.41892706449668476
10.0,0.000346309145137,0.41952983725135623
10.0,0.0003466698126915,0.42013261000602775
10.0,0.0003486268017732,0.4207353827606992
10.0,0.000349745026047,0.4213381555153707
10.0,0.0003502245937372,0.4219409282700422
10.0,0.0003505518512258,0.42254370102471367
10.0,0.0003507259291866,0.4231464737793852
10.0,0.0003507783935175,0.42374924653405666
10.0,0.0003513432421598,0.4243520192887282
10.0,0.0003520054324843,0.42495479204339964
10.0,0.0003520344796303,0.4255575647980711
10.0,0.0003524172544207,0.42616033755274263
10.0,0.0003524881895974,0.4267631103074141
10.0,0.0003525392584804,0.4273658830620856
10.0,0.0003526204306936,0.4279686558167571
10.0,0.0003526708564155,0.42857142857142855
10.0,0.0003526942599138,0.42917420132610007
10.0,0.0003528135272183,0.42977697408077153
10.0,0.0003530290762592,0.43037974683544306
10.0,0.0003533695398613,0.4309825195901145
10.0,0.0003534354044499,0.43158529234478604
10.0,0.0003537772346396,0.4321880650994575
10.0,0.0003542801192117,0.432790837854129
10.0,0.0003548241107542,0.4333936106088005
10.0,0.0003561842471775,0.43399638336347196
10.0,0.0003563655866046,0.4345991561181435
10.0,0.0003564223153882,0.43520192887281495
10.0,0.0003565148456967,0.4358047016274864
10.0,0.0003574002275338,0.43640747438215793
10.0,0.0003582927306018,0.4370102471368294
10.0,0.0003583043164594,0.4376130198915009
10.0,0.0003586318218808,0.4382157926461724
10.0,0.000359913833084,0.4388185654008439
10.0,0.0003604482317235,0.4394213381555154
10.0,0.000360492472427,0.44002411091018684
10.0,0.0003605709996703,0.44062688366485836
10.0,0.0003620745095916,0.4412296564195298
10.0,0.0003635601089639,0.44183242917420135
10.0,0.0003642105684085,0.4424352019288728
10.0,0.0003664791002265,0.4430379746835443
10.0,0.0003665555571613,0.4436407474382158
10.0,0.0003673105341828,0.44424352019288726
10.0,0.0003689374772238,0.4448462929475588
10.0,0.0003691287125312,0.44544906570223025
10.0,0.0003696408869157,0.4460518384569018
10.0,0.0003697939940416,0.44665461121157324
10.0,0.0003698702827097,0.4472573839662447
10.0,0.0003700241284143,0.4478601567209162
10.0,0.0003705123136328,0.4484629294755877
10.0,0.0003718091947403,0.4490657022302592
10.0,0.0003720325501627,0.4496684749849307
10.0,0.000372206846612,0.45027124773960214
10.0,0.0003722226391186,0.45087402049427366
10.0,0.0003724934466869,0.45147679324894513
10.0,0.0003732420391611,0.45207956600361665
10.0,0.000374495674637,0.4526823387582881
10.0,0.0003762843031894,0.45328511151295964
10.0,0.0003764452709182,0.4538878842676311
10.0,0.0003767459156297,0.45449065702230257
10.0,0.0003771945274274,0.4550934297769741
10.0,0.000377291658425,0.45569620253164556
10.0,0.0003778037939367,0.4562989752863171
10.0,0.0003785105586032,0.45690174804098854
10.0,0.0003823843947034,0.45750452079566006
10.0,0.0003824973312008,0.45810729355033153
10.0,0.0003837549276256,0.458710066305003
10.0,0.0003846256877071,0.4593128390596745
10.0,0.0003849810877567,0.459915611814346
10.0,0.000385749926993,0.4605183845690175
10.0,0.0003859734032602,0.46112115732368897
10.0,0.000386479410003,0.46172393007836043
10.0,0.0003866583092996,0.46232670283303196
10.0,0.0003867575684197,0.4629294755877034
10.0,0.0003867730884499,0.46353224834237494
10.0,0.0003875422549639,0.4641350210970464
10.0,0.00038782551507,0.46473779385171793
10.0,0.0003881198484788,0.4653405666063894
10.0,0.0003884096406077,0.46594333936106086
10.0,0.0003884209563848,0.4665461121157324
10.0,0.0003892827953728,0.46714888487040385
10.0,0.0003894491442273,0.46775165762507537
10.0,0.0003899569402357,0.46835443037974683
10.0,0.000392106207207,0.4689572031344183
10.0,0.0003923423096573,0.4695599758890898
10.0,0.0003928800244464,0.4701627486437613
10.0,0.0003934796310641,0.4707655213984328
10.0,0.0003935270026282,0.4713682941531043
10.0,0.0003945106036434,0.4719710669077758
10.0,0.0003952967198688,0.47257383966244726
10.0,0.0003975316476361,0.4731766124171187
10.0,0.0003976588513021,0.47377938517179025
10.0,0.0003978053183775,0.4743821579264617
10.0,0.0003995880712198,0.47498493068113323
10.0,0.0004008444544099,0.4755877034358047
10.0,0.0004013752946864,0.47619047619047616
10.0,0.0004024165624398,0.4767932489451477
10.0,0.0004024665994064,0.47739602169981915
10.0,0.0004038036886271,0.47799879445449067
10.0,0.0004042195089275,0.47860156720916214
10.0,0.0004046681547838,0.47920433996383366
10.0,0.0004047666567304,0.4798071127185051
10.0,0.0004048539537966,0.4804098854731766
10.0,0.0004050929746292,0.4810126582278481
10.0,0.0004051022829593,0.4816154309825196
10.0,0.000405186749583,0.4822182037371911
10.0,0.0004071256781937,0.48282097649186256
10.0,0.0004072726213928,0.48342374924653403
10.0,0.0004078282552623,0.48402652200120555
10.0,0.0004087225429653,0.484629294755877
10.0,0.0004087728029912,0.48523206751054854
10.0,0.0004101837762876,0.48583484026522
10.0,0.0004104335528674,0.4864376130198915
10.0,0.0004104729528008,0.487040385774563
10.0,0.0004106470862746,0.48764315852923446
10.0,0.0004110330233532,0.488245931283906
10.0,0.0004125059870283,0.48884870403857744
10.0,0.0004125118845023,0.48945147679324896
10.0,0.0004131608588041,0.49005424954792043
10.0,0.0004139009107655,0.49065702230259195
10.0,0.0004142383605895,0.4912597950572634
10.0,0.0004144786364642,0.4918625678119349
10.0,0.0004146024408685,0.4924653405666064
10.0,0.0004159884286001,0.49306811332127787
10.0,0.0004160834274899,0.4936708860759494
10.0,0.0004168733661993,0.49427365883062085
10.0,0.0004170796575861,0.4948764315852923
10.0,0.0004177182747795,0.49547920433996384
10.0,0.0004179111991864,0.4960819770946353
10.0,0.0004183875943611,0.49668474984930683
10.0,0.0004188340831667,0.4972875226039783
10.0,0.0004197753734886,0.4978902953586498
10.0,0.0004205129188356,0.4984930681133213
10.0,0.0004205450721737,0.49909584086799275
10.0,0.0004206075207509,0.49969861362266427
10.0,0.0004206911228672,0.5003013863773358
10.0,0.0004208190899074,0.5009041591320073
10.0,0.0004209760316047,0.5015069318866787
10.0,0.0004211482974772,0.5021097046413502
10.0,0.0004213645451243,0.5027124773960217
10.0,0.0004216745602271,0.5033152501506932
10.0,0.0004224201953804,0.5039180229053647
10.0,0.0004226830904679,0.5045207956600362
10.0,0.0004241997700646,0.5051235684147076
10.0,0.0004243568796544,0.5057263411693791
10.0,0.0004254641787047,0.5063291139240507
10.0,0.0004255428396795,0.5069318866787221
10.0,0.000425556623232,0.5075346594333936
10.0,0.0004258699518332,0.5081374321880651
10.0,0.0004260585939167,0.5087402049427366
10.0,0.000426706175847,0.5093429776974081
10.0,0.0004276513002405,0.5099457504520796
10.0,0.000429025135189,0.510548523206751
10.0,0.0004302213126577,0.5111512959614225
10.0,0.0004311128364961,0.5117540687160941
10.0,0.0004314949139475,0.5123568414707655
10.0,0.0004317032800824,0.512959614225437
10.0,0.0004320278034092,0.5135623869801085
10.0,0.0004325787449661,0.5141651597347799
10.0,0.0004349008455034,0.5147679324894515
10.0,0.0004357461932778,0.515370705244123
10.0,0.0004367555292861,0.5159734779987944
10.0,0.000437004987762,0.5165762507534659
10.0,0.0004370562932162,0.5171790235081374
10.0,0.0004373586325643,0.517781796262809
10.0,0.0004377718695006,0.5183845690174804
10.0,0.0004382536624358,0.5189873417721519
10.0,0.0004386162786359,0.5195901145268234
10.0,0.000439258968066,0.5201928872814949
10.0,0.000440903418062,0.5207956600361664
10.0,0.0004419787640972,0.5213984327908379
10.0,0.0004433843085437,0.5220012055455093
10.0,0.0004441885388003,0.5226039783001808
10.0,0.0004446284429522,0.5232067510548524
10.0,0.0004458016599155,0.5238095238095238
10.0,0.0004466274138284,0.5244122965641953
10.0,0.0004480438456905,0.5250150693188668
10.0,0.0004485935423309,0.5256178420735382
10.0,0.0004499102399057,0.5262206148282098
10.0,0.0004505845244927,0.5268233875828813
10.0,0.0004511680640567,0.5274261603375527
10.0,0.0004519467197006,0.5280289330922242
10.0,0.0004519774690839,0.5286317058468957
10.0,0.0004524395179159,0.5292344786015672
10.0,0.0004552468051971,0.5298372513562387
10.0,0.0004553131061217,0.5304400241109102
10.0,0.0004554102581599,0.5310427968655816
10.0,0.0004554864954799,0.5316455696202531
10.0,0.000456411006026,0.5322483423749247
10.0,0.0004569696637547,0.5328511151295962
10.0,0.0004576844660194,0.5334538878842676
10.0,0.0004581685560733,0.5340566606389391
10.0,0.0004582049882762,0.5346594333936107
10.0,0.0004586509161943,0.5352622061482821
10.0,0.0004591949997523,0.5358649789029536
10.0,0.0004594920812475,0.5364677516576251
10.0,0.0004598928315762,0.5370705244122965
10.0,0.0004600161668847,0.5376732971669681
10.0,0.000460106240013,0.5382760699216396
10.0,0.000460278604715,0.538878842676311
10.0,0.000460878690918,0.5394816154309825
10.0,0.0004615829743304,0.540084388185654
10.0,0.0004616117394125,0.5406871609403255
10.0,0.0004617339843,0.541289933694997
10.0,0.0004622247976728,0.5418927064496685
10.0,0.0004625315333355,0.5424954792043399
10.0,0.0004634116534402,0.5430982519590114
10.0,0.0004654972746401,0.543701024713683
10.0,0.0004656747574127,0.5443037974683544
10.0,0.0004664619567301,0.5449065702230259
10.0,0.0004665376409957,0.5455093429776974
10.0,0.0004676788482965,0.546112115732369
10.0,0.0004679923651458,0.5467148884870404
10.0,0.000468263123165,0.5473176612417119
10.0,0.0004687046693007,0.5479204339963833
10.0,0.000468867387141,0.5485232067510548
10.0,0.0004699514222303,0.5491259795057264
10.0,0.0004700251229326,0.5497287522603979
10.0,0.0004722393266169,0.5503315250150693
10.0,0.0004723409987189,0.5509342977697408
10.0,0.0004733564808101,0.5515370705244123
10.0,0.0004734331835622,0.5521398432790838
10.0,0.000473851408898,0.5527426160337553
10.0,0.000473918599776,0.5533453887884268
10.0,0.0004750810346187,0.5539481615430982
10.0,0.00047590759965,0.5545509342977697
10.0,0.0004765875256544,0.5551537070524413
10.0,0.0004776366779798,0.5557564798071127
10.0,0.0004781516827578,0.5563592525617842
10.0,0.0004782467889107,0.5569620253164557
10.0,0.0004783637748715,0.5575647980711271
10.0,0.000478408225778,0.5581675708257987
10.0,0.000478551137348,0.5587703435804702
10.0,0.0004787138197462,0.5593731163351416
10.0,0.0004803842521435,0.5599758890898131
10.0,0.0004804886785306,0.5605786618444847
10.0,0.0004820310634629,0.5611814345991561
10.0,0.000485001812202,0.5617842073538276
10.0,0.0004851104903106,0.5623869801084991
10.0,0.0004862126482916,0.5629897528631705
10.0,0.0004863304772096,0.5635925256178421
10.0,0.000486631265795,0.5641952983725136
10.0,0.0004866835425231,0.564798071127185
10.0,0.000487764081179,0.5654008438818565
10.0,0.0004881635824782,0.566003616636528
10.0,0.0004883763156954,0.5666063893911996
10.0,0.0004903968858827,0.567209162145871
10.0,0.0004909668858022,0.5678119349005425
10.0,0.0004916767576905,0.568414707655214
10.0,0.0004917945688886,0.5690174804098854
10.0,0.0004920839999016,0.569620253164557
10.0,0.0004930829516291,0.5702230259192285
10.0,0.0004933376600287,0.5708257986738999
10.0,0.0004952261432431,0.5714285714285714
10.0,0.0004961625152018,0.5720313441832429
10.0,0.0004979984311129,0.5726341169379144
10.0,0.0004981109945309,0.5732368896925859
10.0,0.0004982435035206,0.5738396624472574
10.0,0.0004988855404875,0.5744424352019288
10.0,0.000498964829235,0.5750452079566004
10.0,0.0004992846629174,0.5756479807112719
10.0,0.0004992931311497,0.5762507534659433
10.0,0.0005000237818674,0.5768535262206148
10.0,0.0005005833391934,0.5774562989752863
10.0,0.0005006637663594,0.5780590717299579
10.0,0.0005018595972916,0.5786618444846293
10.0,0.000503962079969,0.5792646172393008
10.0,0.000505472159147,0.5798673899939722
10.0,0.0005065006757571,0.5804701627486437
10.0,0.0005071917597705,0.5810729355033153
10.0,0.0005077348029514,0.5816757082579868
10.0,0.0005079523503371,0.5822784810126582
10.0,0.0005079756093241,0.5828812537673297
10.0,0.0005086875285734,0.5834840265220012
10.0,0.0005095691261622,0.5840867992766727
10.0,0.0005114275755434,0.5846895720313442
10.0,0.0005117864929828,0.5852923447860157
10.0,0.0005130088852345,0.5858951175406871
10.0,0.0005131775401553,0.5864978902953587
10.0,0.0005133961877185,0.5871006630500302
10.0,0.0005135971776603,0.5877034358047016
10.0,0.0005144057119647,0.5883062085593731
10.0,0.0005144321421143,0.5889089813140446
10.0,0.0005147789329676,0.5895117540687161
10.0,0.0005157808303282,0.5901145268233876
10.0,0.0005162939337103,0.5907172995780591
10.0,0.0005173587593482,0.5913200723327305
10.0,0.0005178807268356,0.591922845087402
10.0,0.0005180094721346,0.5925256178420736
10.0,0.0005182775469039,0.593128390596745
10.0,0.0005183306672024,0.5937311633514165
10.0,0.000519206452311,0.594333936106088
10.0,0.0005205895135992,0.5949367088607594
10.0,0.0005221149452231,0.595539481615431
10.0,0.0005222596108729,0.5961422543701025
10.0,0.0005233413345962,0.596745027124774
10.0,0.0005244620082427,0.5973477998794454
10.0,0.0005248230385194,0.5979505726341169
10.0,0.0005256091849119,0.5985533453887885
10.0,0.000527287582606,0.5991561181434599
10.0,0.0005273044793211,0.5997588908981314
10.0,0.0005276148282853,0.6003616636528029
10.0,0.0005276833561922,0.6009644364074744
10.0,0.0005287870369687,0.6015672091621459
10.0,0.0005288901045989,0.6021699819168174
10.0,0.0005297712728776,0.6027727546714888
10.0,0.0005304184325865,0.6033755274261603
10.0,0.0005308565772911,0.6039783001808319
10.0,0.0005308985264567,0.6045810729355033
10.0,0.0005309867987936,0.6051838456901748
10.0,0.0005310616535782,0.6057866184448463
10.0,0.000531638475702,0.6063893911995177
10.0,0.00053388273945,0.6069921639541893
10.0,0.0005347336444463,0.6075949367088608
10.0,0.0005350922074305,0.6081977094635322
10.0,0.0005353391441614,0.6088004822182037
10.0,0.0005353540796919,0.6094032549728752
10.0,0.0005371650996462,0.6100060277275468
10.0,0.0005380105290496,0.6106088004822182
10.0,0.000538652976743,0.6112115732368897
10.0,0.0005407522420489,0.6118143459915611
10.0,0.0005424727195647,0.6124171187462327
10.0,0.0005430797094388,0.6130198915009042
10.0,0.0005436904167185,0.6136226642555757
10.0,0.0005459059783735,0.6142254370102471
10.0,0.0005464705231884,0.6148282097649186
10.0,0.0005466660971334,0.6154309825195902
10.0,0.0005477199148245,0.6160337552742616
10.0,0.0005480545432637,0.6166365280289331
10.0,0.0005489297308974,0.6172393007836046
10.0,0.000550595588948,0.617842073538276
10.0,0.0005512138663281,0.6184448462929476
10.0,0.0005522519108102,0.6190476190476191
10.0,0.0005548056160873,0.6196503918022905
10.0,0.0005562103680131,0.620253164556962
10.0,0.0005576931305626,0.6208559373116335
10.0,0.0005579080733679,0.621458710066305
10.0,0.0005599355366898,0.6220614828209765
10.0,0.0005599682946747,0.622664255575648
10.0,0.0005603513401558,0.6232670283303194
10.0,0.0005616485663748,0.6238698010849909
10.0,0.0005623507185338,0.6244725738396625
10.0,0.0005636646335136,0.625075346594334
10.0,0.0005644092752896,0.6256781193490054
10.0,0.0005671679620327,0.6262808921036769
10.0,0.0005672587271528,0.6268836648583485
10.0,0.000567746463897,0.6274864376130199
10.0,0.0005691343946073,0.6280892103676914
10.0,0.0005692539844546,0.6286919831223629
10.0,0.0005693330880016,0.6292947558770343
10.0,0.0005706238495967,0.6298975286317059
10.0,0.0005717755956474,0.6305003013863774
10.0,0.0005747643094461,0.6311030741410488
10.0,0.0005750759059421,0.6317058468957203
10.0,0.0005779071847495,0.6323086196503918
10.0,0.0005802216769557,0.6329113924050633
10.0,0.0005804940112314,0.6335141651597348
10.0,0.0005822942071019,0.6341169379144063
10.0,0.0005832229494548,0.6347197106690777
10.0,0.0005846105518868,0.6353224834237492
10.0,0.0005858068285894,0.6359252561784208
10.0,0.000585956965514,0.6365280289330922
10.0,0.0005869258669385,0.6371308016877637
10.0,0.0005882705634088,0.6377335744424352
10.0,0.000588732529972,0.6383363471971067
10.0,0.0005889252010326,0.6389391199517782
10.0,0.0005894938622074,0.6395418927064497
10.0,0.0005912251479728,0.6401446654611211
10.0,0.0005917319411297,0.6407474382157926
10.0,0.0005917413816252,0.6413502109704642
10.0,0.0005925298170795,0.6419529837251357
10.0,0.0005928132992281,0.6425557564798071
10.0,0.0005930280792936,0.6431585292344786
10.0,0.0005942112428429,0.64376130198915
10.0,0.0005948879381539,0.6443640747438216
10.0,0.0005991494077171,0.6449668474984931
10.0,0.0006022094499972,0.6455696202531646
10.0,0.0006023038476614,0.646172393007836
10.0,0.0006023183723834,0.6467751657625075
10.0,0.0006023512386252,0.6473779385171791
10.0,0.0006031201334217,0.6479807112718505
10.0,0.0006049044952239,0.648583484026522
10.0,0.0006055974138294,0.6491862567811935
10.0,0.0006060902554509,0.6497890295358649
10.0,0.0006069365099414,0.6503918022905365
10.0,0.000610845724553,0.650994575045208
10.0,0.0006117265113078,0.6515973477998794
10.0,0.0006122603930569,0.6522001205545509
10.0,0.0006122670744013,0.6528028933092225
10.0,0.000612614577711,0.6534056660638939
10.0,0.0006132812733064,0.6540084388185654
10.0,0.0006134073925537,0.6546112115732369
10.0,0.0006147418664904,0.6552139843279083
10.0,0.0006164513370505,0.6558167570825799
10.0,0.0006172116856426,0.6564195298372514
10.0,0.0006172904719626,0.6570223025919228
10.0,0.0006177271770727,0.6576250753465943
10.0,0.0006201414287438,0.6582278481012658
10.0,0.0006207449005275,0.6588306208559374
10.0,0.0006207660519483,0.6594333936106088
10.0,0.0006218003329246,0.6600361663652803
10.0,0.0006221910490378,0.6606389391199518
10.0,0.0006225193134556,0.6612417118746232
10.0,0.0006231175547494,0.6618444846292948
10.0,0.0006232182250513,0.6624472573839663
10.0,0.0006248219527506,0.6630500301386377
10.0,0.0006252996484994,0.6636528028933092
10.0,0.000625370738745,0.6642555756479807
10.0,0.00062756737044,0.6648583484026522
10.0,0.000627809717171,0.6654611211573237
10.0,0.0006284654781949,0.6660638939119952
10.0,0.0006297157863844,0.6666666666666666
10.0,0.0006301328141203,0.6672694394213382
10.0,0.0006307411270779,0.6678722121760097
10.0,0.0006323737061571,0.6684749849306811
10.0,0.0006325393718303,0.6690777576853526
10.0,0.0006334568233539,0.6696805304400241
10.0,0.0006350735633038,0.6702833031946956
10.0,0.0006355535589702,0.6708860759493671
10.0,0.0006360032515025,0.6714888487040386
10.0,0.0006361416470472,0.67209162145871
10.0,0.0006368504754937,0.6726943942133815
10.0,0.0006368965569231,0.6732971669680531
10.0,0.000638665306408,0.6738999397227246
10.0,0.000638759531697,0.674502712477396
10.0,0.0006430407050223,0.6751054852320675
10.0,0.0006443035947851,0.675708257986739
10.0,0.0006457086109107,0.6763110307414105
10.0,0.0006464623479033,0.676913803496082
10.0,0.0006470424035292,0.6775165762507535
10.0,0.0006475349013772,0.6781193490054249
10.0,0.0006479297826548,0.6787221217600965
10.0,0.0006479595078581,0.679324894514768
10.0,0.0006482050014325,0.6799276672694394
10.0,0.0006485783104493,0.6805304400241109
10.0,0.0006493242628061,0.6811332127787824
10.0,0.0006498860909824,0.6817359855334539
10.0,0.0006514627613965,0.6823387582881254
10.0,0.0006522109310987,0.6829415310427969
10.0,0.0006523296811739,0.6835443037974683
10.0,0.0006529180957477,0.6841470765521398
10.0,0.0006546770878223,0.6847498493068114
10.0,0.0006550820796984,0.6853526220614828
10.0,0.0006569573725617,0.6859553948161543
10.0,0.0006587169886445,0.6865581675708258
10.0,0.0006587676937495,0.6871609403254972
10.0,0.0006587961420771,0.6877637130801688
10.0,0.0006594409097464,0.6883664858348403
10.0,0.0006613610434148,0.6889692585895117
10.0,0.0006615622507333,0.6895720313441832
10.0,0.0006622465687954,0.6901748040988547
10.0,0.0006632028248523,0.6907775768535263
10.0,0.0006632905442562,0.6913803496081977
10.0,0.0006647843110448,0.6919831223628692
10.0,0.000666687606382,0.6925858951175407
10.0,0.0006676793830476,0.6931886678722122
10.0,0.0006681980456081,0.6937914406268837
10.0,0.0006691443676941,0.6943942133815552
10.0,0.0006708037524785,0.6949969861362266
10.0,0.0006709714723423,0.6955997588908981
10.0,0.0006714138298923,0.6962025316455697
10.0,0.0006724779516409,0.6968053044002411
10.0,0.0006729297725305,0.6974080771549126
10.0,0.0006736958276934,0.6980108499095841
10.0,0.0006747969267249,0.6986136226642555
10.0,0.0006751728627682,0.6992163954189271
10.0,0.0006757896082982,0.6998191681735986
10.0,0.0006760371853374,0.70042194092827
10.0,0.0006761939065533,0.7010247136829415
10.0,0.0006772172508931,0.701627486437613
10.0,0.0006793474506775,0.7022302591922845
10.0,0.0006813850315876,0.702833031946956
10.0,0.0006824202914147,0.7034358047016275
10.0,0.0006829470545401,0.7040385774562989
10.0,0.000683193678313,0.7046413502109705
10.0,0.0006836654320258,0.705244122965642
10.0,0.0006861020542039,0.7058468957203134
10.0,0.0006861069849452,0.7064496684749849
10.0,0.0006861523656644,0.7070524412296564
10.0,0.000687114248786,0.707655213984328
10.0,0.0006872938723692,0.7082579867389994
10.0,0.0006882143740374,0.7088607594936709
10.0,0.0006884736791031,0.7094635322483424
10.0,0.0006892453690198,0.7100663050030138
10.0,0.0006921907402527,0.7106690777576854
10.0,0.000692533789696,0.7112718505123569
10.0,0.0006931271251766,0.7118746232670283
10.0,0.0006932190560004,0.7124773960216998
10.0,0.0006957746264145,0.7130801687763713
10.0,0.0006960362327317,0.7136829415310428
10.0,0.0006972754273902,0.7142857142857143
10.0,0.0006984160446798,0.7148884870403858
10.0,0.0006986545912634,0.7154912597950572
10.0,0.0006986858099007,0.7160940325497287
10.0,0.0006990219139655,0.7166968053044003
10.0,0.0006996907079385,0.7172995780590717
10.0,0.0007008360614403,0.7179023508137432
10.0,0.0007011036541841,0.7185051235684147
10.0,0.0007019892224498,0.7191078963230862
10.0,0.0007022933840858,0.7197106690777577
10.0,0.0007033464006239,0.7203134418324292
10.0,0.0007034123809909,0.7209162145871006
10.0,0.0007039440428902,0.7215189873417721
10.0,0.0007056093432528,0.7221217600964437
10.0,0.0007075423763313,0.7227245328511152
10.0,0.0007078572402679,0.7233273056057866
10.0,0.0007078739926648,0.7239300783604581
10.0,0.0007084111880091,0.7245328511151296
10.0,0.0007084678268067,0.7251356238698011
10.0,0.0007086738243939,0.7257383966244726
10.0,0.0007088758059635,0.7263411693791441
10.0,0.0007091072052883,0.7269439421338155
10.0,0.0007094041820039,0.727546714888487
10.0,0.0007094103839676,0.7281494876431586
10.0,0.0007099151182173,0.72875226039783
10.0,0.0007100474806822,0.7293550331525015
10.0,0.000710890946923,0.729957805907173
10.0,0.0007109957316283,0.7305605786618445
10.0,0.0007115720054838,0.731163351416516
10.0,0.0007115876655161,0.7317661241711875
10.0,0.0007119074208756,0.7323688969258589
10.0,0.0007120837876606,0.7329716696805304
10.0,0.0007125297471918,0.733574442435202
10.0,0.0007139951625997,0.7341772151898734
10.0,0.0007141947392469,0.7347799879445449
10.0,0.0007145645026506,0.7353827606992164
10.0,0.000715555972498,0.7359855334538878
10.0,0.0007159656335462,0.7365883062085594
10.0,0.0007160707107812,0.7371910789632309
10.0,0.0007166249469224,0.7377938517179023
10.0,0.0007174552816567,0.7383966244725738
10.0,0.0007181435920526,0.7389993972272453
10.0,0.0007198646028894,0.7396021699819169
10.0,0.0007210305892852,0.7402049427365883
10.0,0.0007210701468725,0.7408077154912598
10.0,0.0007227398524109,0.7414104882459313
10.0,0.000723131288926,0.7420132610006027
10.0,0.0007235667641002,0.7426160337552743
10.0,0.0007236716432221,0.7432188065099458
10.0,0.0007255017403955,0.7438215792646172
10.0,0.0007266471120583,0.7444243520192887
10.0,0.000728948419627,0.7450271247739603
10.0,0.0007292978108939,0.7456298975286317
10.0,0.0007302522382878,0.7462326702833032
10.0,0.0007304789355922,0.7468354430379747
10.0,0.0007309421134837,0.7474382157926461
10.0,0.000731238619108,0.7480409885473177
10.0,0.0007317573883305,0.7486437613019892
10.0,0.0007326041628493,0.7492465340566606
10.0,0.0007326877488215,0.7498493068113321
10.0,0.0007329419765159,0.7504520795660036
10.0,0.0007338392823074,0.7510548523206751
10.0,0.0007340865942286,0.7516576250753466
10.0,0.0007370774280014,0.7522603978300181
10.0,0.0007374120772761,0.7528631705846895
10.0,0.0007383476106244,0.753465943339361
10.0,0.0007392950040923,0.7540687160940326
10.0,0.0007395205548225,0.754671488848704
10.0,0.0007398312871365,0.7552742616033755
